,battery_bid_fcas_power,battery_bid_fcas_price,battery_bid_fcas_type,fcas_cleared_power,battery_bid_energy_power_gen,battery_bid_energy_power_load,battery_bid_energy_price,battery_bid_energy_type,fcas_clearing_price,energy_price,raise_demand,raise_price,soe,timestamp
4503,5.920014019156192e-08,81.0,gen,0.00015666497432814143,-300.00000788657223,0,115.81,gen,70.0,115.81,81.0,11.99,300.00019890480513,2018-09-03
4504,5.140312878116307e-09,81.0,gen,-0.00015622117043216584,-0.0003476237243664871,0,115.0,gen,70.0,115.0,81.0,11.600660000000001,0.0003476832072237812,2018-09-03 00:30:00
4505,4.470648661906562e-09,81.0,gen,-0.00015622083593423507,0,4.8820020075852366e-08,114.97,load,70.0,114.97,81.0,12.24986,0,2018-09-03 01:00:00
4506,4.5549902660038515e-09,68.68,gen,-9.013040784139613e-05,0,5.4402353895365914e-08,102.89,load,70.0,102.89,68.68,18.89,0,2018-09-03 01:30:00
4507,2.638017325982674e-09,41.0,gen,-3.657319373123162e-05,-1.787906081645914e-08,0,82.41,gen,63.0,82.41,41.0,18.89,0,2018-09-03 02:00:00
4508,8.973718111665389e-08,41.0,gen,-3.661674309096956e-05,0,300.00000001988184,69.91,load,63.0,69.91,41.0,17.8,0,2018-09-03 02:30:00
4509,7.456590041718925e-08,41.0,gen,-3.6609157553262654e-05,0,300.00000157531423,81.28,load,63.0,81.28,41.0,30.0,299.99996340313874,2018-09-03 03:00:00
4510,2.823847889267393e-07,41.0,gen,-3.671306673826822e-05,-299.99998292605886,0,83.14,gen,63.0,83.14,41.0,30.0,599.9999283692954,2018-09-03 03:30:00
4511,1.5645907737829587e-07,41.0,gen,-3.665010399453073e-05,-299.9999089263055,0,82.08,gen,63.0,82.08,41.0,30.0,299.9999087301698,2018-09-03 04:00:00
4512,9.793216810949769e-09,41.0,gen,-3.657677121808303e-05,0,300.0000000100093,69.91,load,63.0,69.91,41.0,18.89,0,2018-09-03 04:30:00
4513,1.1718759083171447e-08,41.0,gen,-3.657773397681015e-05,0,300.00000002542225,58.25,load,63.0,58.25,41.0,17.8,299.99996343323807,2018-09-03 05:00:00
4514,1.4462994104010147e-07,41.0,gen,-3.664418930324787e-05,0,299.9999991829362,72.5,load,63.0,72.5,41.0,17.8,599.9999268809263,2018-09-03 05:30:00
4515,1.4010892363273706e-08,52.72,gen,-9.41564783575311e-05,0,129.00011061390887,80.83,load,63.0,80.83,52.72,30.0,899.9998894196732,2018-09-03 06:00:00
4516,-9.055647335667828e-08,95.75,gen,-0.0002585788036638911,1.3934108482114723e-08,0,108.04,gen,70.0,108.04,95.75,30.0,1028.9999058771036,2018-09-03 06:30:00
4517,7.96610527945404e-09,115.67,gen,-0.00039451220334357453,-128.99964759493105,0,167.78,gen,70.0,167.78,115.67,53.6549,1028.9996473122342,2018-09-03 07:00:00
4518,-2.81960318998246e-07,109.49,gen,-0.00035970669455425656,-299.99986038888574,0,173.57,gen,70.0,173.57,109.49,100.0,899.9996052050998,2018-09-03 07:30:00
4519,-5.764651111446343e-07,77.0,gen,-0.00022925226689254205,-299.9997091985754,0,241.94,gen,70.0,241.94,77.0,100.0,599.9993851095195,2018-09-03 08:00:00
4520,-3.042003903971667e-07,81.85,gen,-0.0001548190941249024,-299.9994531614027,0,212.28,gen,70.0,212.28,81.85,33.9359,299.99944665867724,2018-09-03 08:30:00
4521,2.082904542963948e-09,96.51,gen,0.00020470426993245364,-1.104261653787627e-08,0,126.46,gen,70.0,126.46,96.51,30.0,0,2018-09-03 09:00:00
4522,1.5300705924495895e-07,117.62,gen,0.000513101283371388,-0.00020395117503178834,0,119.05,gen,70.0,119.05,117.62,30.0,0.00020469322731591575,2018-09-03 09:30:00
4523,9.29458102730308e-09,114.33,gen,-5.2458687973173986e-05,0,299.99999996007483,112.2,load,70.0,112.2,114.33,30.0,0.0005138433356555154,2018-09-03 10:00:00
4524,1.7072633944610745e-08,118.89,gen,0.00039906115290396383,0,299.99999951758394,114.77,load,70.0,114.77,118.89,30.0,300.00046134472257,2018-09-03 10:30:00
4525,1.04931643630687e-07,121.0,gen,-0.00013997512949599588,0,299.99999891370845,114.62,load,70.0,114.62,121.0,27.676890000000004,600.0008599234594,2018-09-03 11:00:00
4526,3.8433866505738665e-08,121.0,gen,-0.00013994187998720516,0,60.892393557509806,115.0,load,70.0,115.0,121.0,30.0,900.0007188620384,2018-09-03 11:30:00
4527,199.99999998773472,143.28,gen,0.0008568854994165672,0,203.9392243884804,115.0,load,70.0,115.0,143.28,20.0,960.8929724776682,2018-09-03 12:00:00
4528,199.99999977409374,138.33,gen,0.0007264565414902114,0,199.99992166197802,115.0,load,70.0,115.0,138.33,20.0,1029,2018-09-03 12:30:00
4529,199.9999999543144,132.19,gen,0.000853952715853036,0,199.9999996685634,115.05,load,70.0,115.05,132.19,20.0,1029,2018-09-03 13:00:00
4530,199.9999969783894,130.19,gen,-0.0011340150320547178,0,100.00004643316815,115.28,load,70.0,115.28,130.19,20.0,1029,2018-09-03 13:30:00
4531,199.9999975037289,130.83,gen,-0.0011240421175074775,0,199.99999755505993,115.26,load,70.0,115.26,130.83,20.0,1029,2018-09-03 14:00:00
4532,199.99999938094695,145.1,gen,0.0004125003683726386,-99.99999774688357,0,117.24,gen,70.0,117.24,145.1,20.0,1029,2018-09-03 14:30:00
4533,1.2280115695325888e-06,121.0,gen,-0.00014053668117308435,0,99.99958593863244,115.55,load,70.0,115.55,121.0,19.60109,929.0004147534848,2018-09-03 15:00:00
4534,1.3694524308131218e-06,130.52,gen,0.00034250838752254215,-299.999999219626,0,131.12,gen,70.0,131.12,130.52,30.0,1028.9998601554362,2018-09-03 15:30:00
4535,5.50745439865445e-07,132.55,gen,9.413178574041835e-05,0,99.99979643520798,123.0,load,70.0,123.0,132.55,20.0,729.0002034441977,2018-09-03 16:00:00
4536,200.00000008106738,151.46,gen,0.0003724285679304842,0,299.9999538586329,103.52,load,70.0,103.52,151.46,20.14,829.0000940111914,2018-09-03 16:30:00
4537,199.9999998959694,147.95,gen,-0.0005496723602457643,0,200.00000000771465,112.82,load,70.0,112.82,147.95,20.0,1029,2018-09-03 17:00:00
4538,2.782139571243995e-09,112.67,gen,0.0003395978613140752,-1.3511786541982108e-08,0,128.06,gen,70.0,128.06,112.67,37.59896,1029,2018-09-03 17:30:00
4539,5.769739068014157e-09,75.0,gen,-0.00031253247015486504,-128.9999999975408,0,189.81,gen,70.0,189.81,75.0,18.89,1029,2018-09-03 18:00:00
4540,-2.404904885032316e-07,74.92,gen,-0.0003036785258987202,-299.99990067344504,0,241.71,gen,70.0,241.71,74.92,100.0,899.999687469989,2018-09-03 18:30:00
4541,-5.512944530712058e-07,77.0,gen,-0.00022926485142711487,-299.99974945083386,0,235.32,gen,70.0,235.32,77.0,100.0,599.9994831180181,2018-09-03 19:00:00
4542,-8.214214906573919e-07,79.0,gen,-0.0002478449629945889,-299.9995153716227,0,199.3,gen,70.0,199.3,79.0,37.460640000000005,299.99950440233283,2018-09-03 19:30:00
4543,5.004370053593872e-09,113.83,gen,0.0005209297939503714,0,7.55774544000108e-08,120.68,load,70.0,120.68,113.83,30.0,0,2018-09-03 20:00:00
4544,8.073212775328462e-09,121.0,gen,-0.00013992669793702844,0,299.99999939789825,114.73,load,70.0,114.73,121.0,30.0,0.0005210053714047715,2018-09-03 20:30:00
4545,3.978794915554045e-07,119.35,gen,-0.0003613980062846454,0,1.0523494867777296e-06,117.06,load,70.0,117.06,119.35,30.0,300.0003804765717,2018-09-03 21:00:00
4546,2.946805673693018e-08,121.0,gen,-0.0001399373961914945,0,299.9999932707862,114.34,load,70.0,114.34,121.0,30.0,300.0000201309149,2018-09-03 21:30:00
4547,-3.0206128888533175e-08,121.0,gen,-0.0001399075605804673,-299.9999020231189,0,118.64,gen,70.0,118.64,121.0,30.0,599.999873464305,2018-09-03 22:00:00
4548,-3.1113595522595505e-07,116.56,gen,-0.00041501956730528985,-299.9998342940108,0,158.59,gen,70.0,158.59,116.56,20.0,299.99983153362547,2018-09-03 22:30:00
4549,5.8287596358050934e-08,118.04,gen,-0.0004177120001266283,0,299.9999999280293,108.35,load,70.0,108.35,118.04,24.97,0,2018-09-03 23:00:00
4550,3.6756267910510733e-07,120.18,gen,-0.00045872046035534095,0,299.9999964276068,113.89,load,70.0,113.89,120.18,24.97,299.9995822160292,2018-09-03 23:30:00
4551,2.3387469351447483e-08,121.0,gen,-0.0001399343555433097,-299.9999995861993,0,116.48,gen,70.0,116.48,121.0,24.97,599.9991199231756,2018-09-04
4552,8.744799737575998e-08,101.04,gen,-0.00022889377203781357,-299.99897710929565,0,114.39,gen,70.0,114.39,101.04,21.04044,299.99898040262076,2018-09-04 00:30:00
4553,1.3914846235171303e-08,101.23,gen,-0.0002325065560026173,0,299.9999996913928,112.94,load,70.0,112.94,101.23,26.96995,0,2018-09-04 01:00:00
4554,1.1490176534255844e-07,118.35,gen,-6.309302477790389e-05,-299.99976719568656,0,115.0,gen,70.0,115.0,118.35,24.97,299.9997671848368,2018-09-04 01:30:00
4555,1.2078928313206086e-08,41.0,gen,-3.6577914112598955e-05,-2.816045138848569e-07,0,108.47,gen,63.0,108.47,41.0,30.0,0,2018-09-04 02:00:00
4556,2.041683059660027e-09,41.0,gen,-3.657289549523217e-05,0,299.99999989123455,94.29,load,63.0,94.29,41.0,30.0,0,2018-09-04 02:30:00
4557,-5.848945511518112e-08,41.0,gen,-3.654263000399456e-05,-299.9999638888584,0,97.09,gen,63.0,97.09,41.0,30.0,299.99996331833904,2018-09-04 03:00:00
4558,3.83678992088536e-09,41.0,gen,-3.657379305326985e-05,0,299.99999941213343,89.72,load,63.0,89.72,41.0,24.97,0,2018-09-04 03:30:00
4559,6.907124083369298e-09,41.0,gen,-3.6575328244370705e-05,0,129.00003784481603,90.24,load,63.0,90.24,41.0,30.0,299.99996283834037,2018-09-04 04:00:00
4560,-3.057267372021964e-08,41.0,gen,-3.655658826897612e-05,0,300.0000177032956,88.78,load,63.0,88.78,41.0,28.49,428.9999641078282,2018-09-04 04:30:00
4561,-7.833859587767242e-08,41.0,gen,-3.653270535622465e-05,0,300.00005201691886,87.59,load,63.0,87.59,41.0,30.0,728.9999452545355,2018-09-04 05:00:00
4562,-2.736528890123268e-08,42.59,gen,0.00019479148943456144,-299.99997676245437,0,106.45,gen,63.0,106.45,42.59,30.0,1028.999960738749,2018-09-04 05:30:00
4563,1.1624435422295744e-06,101.93,gen,-0.00024676764825036,0,299.99982511431887,104.61,load,70.0,104.61,101.93,30.0,729.0001787677841,2018-09-04 06:00:00
4564,4.3676258896168286e-08,113.63,gen,-0.00017118060394045873,0,0.00024263556847907002,119.31,load,70.0,119.31,113.63,30.0,1028.9997571144547,2018-09-04 06:30:00
4565,2.398626362409125e-08,72.19,gen,-0.0002989067301500804,-299.9999999453011,0,234.22,gen,70.0,234.22,72.19,72.82404,1028.9998285694192,2018-09-04 07:00:00
4566,1.263381220981098e-08,94.31,gen,-0.00016695986431091998,-299.9999999656294,0,141.71,gen,70.0,141.71,94.31,55.0,728.9995297173879,2018-09-04 07:30:00
4567,3.6328824405866885e-08,79.67,gen,-0.0002846958302285997,-299.99999980303795,0,136.68,gen,70.0,136.68,79.67,30.0,428.99936279189416,2018-09-04 08:00:00
4568,5.905198259456941e-08,100.95,gen,-0.0002270909025604542,-128.99907807094735,0,126.2,gen,70.0,126.2,100.95,27.92975,128.999078293026,2018-09-04 08:30:00
4569,7.524733891506641e-09,116.38,gen,-0.0004095261786770484,0,4.692102474742558e-08,123.1,load,70.0,123.1,116.38,20.0,0,2018-09-04 09:00:00
4570,2.410291598153808e-08,110.48,gen,-0.00036626001965253755,-6.255363045985785e-08,0,111.07,gen,70.0,111.07,110.48,24.78895,0,2018-09-04 09:30:00
4571,4.810207842392617e-09,91.64,gen,-0.00033856739021269686,0,4.535623126813882e-08,104.09,load,70.0,104.09,91.64,28.0,0,2018-09-04 10:00:00
4572,3.601297322888974e-09,81.0,gen,-0.0001562204013822233,-1.688205941272562e-08,0,93.62,gen,70.0,93.62,81.0,30.0,0,2018-09-04 10:30:00
4573,2.7339275726342243e-08,69.73,gen,0.00025533245256974734,0,2.0709083712748257e-06,86.89,load,70.0,86.89,69.73,30.0,0,2018-09-04 11:00:00
4574,1.2075380852564378e-08,50.21,gen,-0.00016154929471142186,-0.0002568605356937303,0,85.02,gen,63.0,85.02,50.21,30.0,0.00025740336094102215,2018-09-04 11:30:00
4575,1.9232463000430622e-09,54.21,gen,7.150319569220517e-05,-2.0062669931936244e-08,0,84.69,gen,63.0,84.69,54.21,30.810090000000002,0,2018-09-04 12:00:00
4576,1.2869189742303646e-08,54.23,gen,7.171509327943253e-05,0,299.9999993675549,83.04,load,63.0,83.04,54.23,30.0,7.148313302227323e-05,2018-09-04 12:30:00
4577,2.202324173187291e-09,42.55,gen,0.00018565568709983337,0,299.9999999470345,82.11,load,63.0,82.11,42.55,30.480240000000002,300.0001425657812,2018-09-04 13:00:00
4578,2.0452001644885815e-08,62.54,gen,1.8578212302984123e-05,0,299.99999792420965,84.28,load,70.0,84.28,62.54,30.0,600.0003281685028,2018-09-04 13:30:00
4579,1.8216710079578424e-07,54.93,gen,8.43222894383133e-05,0,128.9996195339288,84.52,load,63.0,84.52,54.93,30.0,900.0003446709247,2018-09-04 14:00:00
4580,1.2559858123931945e-07,51.8,gen,-0.00019009847925997335,-0.0001943748760858316,0,84.86,gen,63.0,84.86,51.8,30.0,1029,2018-09-04 14:30:00
4581,7.719294647133041e-08,59.55,gen,0.00025445667696819024,-299.99961616369177,0,84.88,gen,63.0,84.88,59.55,30.503359999999997,1028.9996155266447,2018-09-04 15:00:00
4582,9.57946259444638e-08,57.1,gen,-0.00010565410738570919,0,299.99974629174596,82.3,load,63.0,82.3,57.1,30.0,729.0002538196298,2018-09-04 15:30:00
4583,-1.406371858655521e-08,81.0,gen,-0.00015621156861376101,0,0.00010497749722084278,88.34,load,70.0,88.34,81.0,30.0,1028.9998944572685,2018-09-04 16:00:00
4584,-1.5241786880335787e-07,81.0,gen,-0.00015614239088823054,1.1981585234173146e-07,0,91.09,gen,70.0,91.09,81.0,30.0,1028.999843223197,2018-09-04 16:30:00
4585,-1.3625544325953356e-07,98.38,gen,-0.0002677568012660879,-6.977820669536358e-07,0,100.49,gen,70.0,100.49,98.38,30.0,1028.999687200622,2018-09-04 17:00:00
4586,-1.2947839839383245e-07,99.35,gen,-0.00032722029673581975,-2.051147374607183e-06,0,110.59,gen,70.0,110.59,99.35,30.0,1028.9994187460386,2018-09-04 17:30:00
4587,1.2909275984938401e-08,95.41,gen,0.0003724230703827713,-128.99908962319518,0,138.3,gen,70.0,138.3,95.41,45.879909999999995,1028.9990894745945,2018-09-04 18:00:00
4588,3.6611121812469957e-07,95.34,gen,0.00031952325325056846,-300.000124563088,0,175.15,gen,70.0,175.15,95.34,100.0,900.0003722744697,2018-09-04 18:30:00
4589,8.698059477487042e-07,78.33,gen,-0.00024770698230109245,-300.00025593731107,0,215.35,gen,70.0,215.35,78.33,50.0,600.0005672346349,2018-09-04 19:00:00
4590,2.6742656904569065e-07,87.67,gen,-4.053446417711708e-05,-300.0000608331095,0,146.34,gen,70.0,146.34,87.67,30.0,300.00006359034154,2018-09-04 19:30:00
4591,3.3474002979435847e-09,101.37,gen,-0.00023520787930618974,0,3.11058921467825e-08,132.14,load,70.0,132.14,101.37,30.0,0,2018-09-04 20:00:00
4592,1.498461868939028e-08,121.0,gen,-0.00013993015395549383,0,299.99999976149485,114.33,load,70.0,114.33,121.0,30.0,0,2018-09-04 20:30:00
4593,3.035060687997522e-07,121.0,gen,-0.0001400744163405588,-299.9998586622512,0,114.89,gen,70.0,114.89,121.0,25.400560000000002,299.99985983134087,2018-09-04 21:00:00
4594,2.8521763794803566e-07,121.0,gen,-0.0001400652740796445,-3.872824559443204e-07,0,113.95,gen,70.0,113.95,121.0,30.0,0,2018-09-04 21:30:00
4595,1.224871765436485e-07,104.51,gen,-0.0002759231504845899,0,300.00000057152766,107.36,load,70.0,107.36,104.51,30.0,0,2018-09-04 22:00:00
4596,-3.4171129511063345e-07,119.83,gen,0.00028554977169984645,-299.99973518684993,0,140.14,gen,70.0,140.14,119.83,20.0,299.9997246483772,2018-09-04 22:30:00
4597,5.657777798695947e-07,96.24,gen,0.00029400711589655905,0,299.99993972194784,97.95,load,70.0,97.95,96.24,30.0,0.0002750112989815534,2018-09-04 23:00:00
4598,2.387988811591563e-07,97.2,gen,-0.00024059664672693151,0,299.99951630533633,104.22,load,70.0,104.22,97.2,29.02607,300.0005087403627,2018-09-04 23:30:00
4599,-1.0289163108439694e-07,105.7,gen,0.0003382829507090785,-299.9999109939498,0,113.21,gen,70.0,113.21,105.7,28.26672,599.9997844490523,2018-09-05
4600,1.4021125790543397e-05,103.31,gen,-0.0002862176664305545,-300.00018669281593,0,110.08,gen,70.0,110.08,103.31,30.0,300.0002117380532,2018-09-05 00:30:00
4601,2.6877630375991465e-09,54.72,gen,8.009788695354712e-05,-2.1162306686788954e-08,0,90.57,gen,63.0,90.57,54.72,28.359009999999998,0,2018-09-05 01:00:00
4602,1.116118616709323e-07,47.67,gen,9.721396952081605e-05,0,6.254885412624086e-08,88.69,load,63.0,88.69,47.67,28.87981,8.007672464686034e-05,2018-09-05 01:30:00
4603,1.9618265230609747e-07,41.0,gen,-3.666996566140278e-05,0,-1.0199826997228869e-07,79.58,load,63.0,79.58,41.0,18.89,0.00017735324302180263,2018-09-05 02:00:00
4604,1.5616891585056173e-06,41.0,gen,-3.7352717590385934e-05,0,1.492405343461765e-07,52.53,load,63.0,52.53,41.0,24.82743,0.00014058127909042755,2018-09-05 02:30:00
4605,84.15862403298226,41.0,gen,-9.999650547903077,0,300.0000006947206,22.24,load,41.0,22.24,41.0,28.5,0.0001033778020343878,2018-09-05 03:00:00
4606,121.78389552007408,41.0,gen,-9.999650547903077,0,299.9999998050806,25.13,load,41.0,25.13,41.0,24.97,290.00045352461956,2018-09-05 03:30:00
4607,159.96610249382144,41.0,gen,-9.999650547903077,0,299.9999999443131,24.97,load,41.0,24.97,41.0,18.89,580.0008027817971,2018-09-05 04:00:00
4608,199.99999992266885,41.0,gen,-9.999650547903077,0,299.9999998910957,27.31,load,41.0,27.31,41.0,24.97,870.0011521782071,2018-09-05 04:30:00
4609,199.99999989495086,41.0,gen,-9.999650547903077,0,199.99999992793374,31.26,load,41.0,31.26,41.0,18.89,1029,2018-09-05 05:00:00
4610,2.468473612303202e-08,41.0,gen,-3.658421688266398e-05,-7.383457180707932e-08,0,50.39,gen,63.0,50.39,41.0,27.81,1029,2018-09-05 05:30:00
4611,-1.2754768798820422e-07,44.33,gen,0.00019993761732732554,-1.6985828359541438e-07,0,71.6,gen,63.0,71.6,44.33,30.0,1028.9999633419486,2018-09-05 06:00:00
4612,1.8808450459666235e-08,57.31,gen,0.0001884329678975059,-1.0799695511525046e-07,0,92.88,gen,63.0,92.88,57.31,34.95,1029,2018-09-05 06:30:00
4613,4.4872944569554975e-08,78.8,gen,-0.00023927455059579632,-129.00000046190468,0,139.16,gen,70.0,139.16,78.8,34.53199,1029,2018-09-05 07:00:00
4614,-1.5514380236012056e-07,74.94,gen,-0.00030586894858314264,-299.99992138516,0,168.0,gen,70.0,168.0,74.94,55.66939,899.9997602635447,2018-09-05 07:30:00
4615,-2.7645825444373774e-07,70.66,gen,-0.00021893164856099818,-299.99984141011663,0,163.81,gen,70.0,163.81,70.66,30.03,599.999533009436,2018-09-05 08:00:00
4616,-5.7396658919788476e-08,77.18,gen,-0.0002344916280513829,-299.9994730324582,0,147.11,gen,70.0,147.11,77.18,38.569959999999995,299.9994726676709,2018-09-05 08:30:00
4617,1.1593339072458248e-07,71.86,gen,-0.00030029978635472804,0,1.4075839439348457e-06,96.15,load,70.0,96.15,71.86,34.243959999999994,0,2018-09-05 09:00:00
4618,1.2657985882786197e-07,50.59,gen,-0.0001058913685078089,-6.98299599191416e-07,0,85.56,gen,63.0,85.56,50.59,32.2722,0,2018-09-05 09:30:00
4619,4.989893700118011e-09,45.97,gen,4.474038599112206e-05,0,6.451932344172808e-08,84.18,load,63.0,84.18,45.97,30.0,0,2018-09-05 10:00:00
4620,4.0742761317202565e-08,42.67,gen,-0.0001161439192894064,0,299.9999995550038,70.23,load,63.0,70.23,42.67,28.0,4.4804905314563793e-05,2018-09-05 10:30:00
4621,5.292637944118016e-09,41.0,gen,-3.6574521061147984e-05,-170.9999283390474,0,73.47,gen,63.0,73.47,41.0,24.97,299.9999282159898,2018-09-05 11:00:00
4622,2.869316851943017e-08,48.5,gen,0.0001065238785708708,0,300.0000121741053,55.52,load,63.0,55.52,48.5,16.52838,128.99996330242138,2018-09-05 11:30:00
4623,2.657419169338099e-07,41.0,gen,-3.6704745295342985e-05,0,299.9999604833244,12.96,load,63.0,12.96,41.0,30.0,429.0000820004052,2018-09-05 12:00:00
4624,5.7183105333261355e-08,41.0,gen,-3.6600466131019405e-05,0,299.9999942480073,46.53,load,63.0,46.53,41.0,30.0,729.0000057789844,2018-09-05 12:30:00
4625,-5.552551268799047e-08,41.0,gen,-3.6544111943149094e-05,0,3.486198763631514e-05,76.51,load,63.0,76.51,41.0,30.0,1028.9999634265255,2018-09-05 13:00:00
4626,-3.3424317486774728e-09,41.0,gen,-3.657020338869396e-05,0,3.7409401059416465e-05,81.31,load,63.0,81.31,41.0,34.0,1028.9999617444012,2018-09-05 13:30:00
4627,9.775644051243335e-08,41.0,gen,-3.66207528156503e-05,-299.99996241007614,0,85.84,gen,63.0,85.84,41.0,31.0,1028.9999625835987,2018-09-05 14:00:00
4628,4.96564282024095e-10,49.33,gen,0.00014750515015586645,-299.99999226917487,0,92.28,gen,63.0,92.28,49.33,31.0,728.9999635527697,2018-09-05 14:30:00
4629,1.865953147040887e-07,64.23,gen,-0.00021536127641995817,-300.00002743815014,0,96.26,gen,70.0,96.26,64.23,30.0,429.000118788745,2018-09-05 15:00:00
4630,5.234253668797068e-08,69.63,gen,0.0002642079239822936,0,300.00003991691807,85.14,load,70.0,85.14,69.63,30.0,128.9998759893184,2018-09-05 15:30:00
4631,4.1309679395638186e-07,64.18,gen,-0.00021744038140009622,0,299.99991095033397,85.25,load,70.0,85.25,64.18,30.81001,429.00018011416046,2018-09-05 16:00:00
4632,-1.0649936332629326e-07,63.37,gen,-0.00025330281379957716,0,300.00011808376445,83.4,load,70.0,83.4,63.37,31.0,728.999873624113,2018-09-05 16:30:00
4633,-2.6288099518957217e-08,84.74,gen,-0.0003760644858495263,0,0.00026096504711780623,95.21,load,70.0,95.21,84.74,36.91,1028.9997384050637,2018-09-05 17:00:00
4634,1.4595940704606911e-08,82.54,gen,-0.0001513326431021841,-299.999998119316,0,118.29,gen,70.0,118.29,82.54,48.0,1028.999623305625,2018-09-05 17:30:00
4635,5.7170516326859136e-08,95.14,gen,-0.00020643764744548686,0,171.00052665197904,117.78,load,70.0,117.78,95.14,41.77074,728.9994738536659,2018-09-05 18:00:00
4636,-1.2490108135192357e-07,78.04,gen,-0.0002480822756430961,-299.99993624877703,0,196.44,gen,70.0,196.44,78.04,100.0,899.9997940679975,2018-09-05 18:30:00
4637,-3.40678673614215e-07,68.0,gen,-8.417310090776384e-05,-299.99984072759196,0,239.72,gen,70.0,239.72,68.0,104.53149,599.9996097369449,2018-09-05 19:00:00
4638,-4.550701567877443e-07,90.0,gen,-0.0003081407670970023,-299.999690194204,0,152.61,gen,70.0,152.61,90.0,47.02,299.999684836252,2018-09-05 19:30:00
4639,2.4162686583917497e-08,99.27,gen,-0.0003996153600480596,-4.297619028359612e-08,0,101.25,gen,70.0,101.25,99.27,45.99,0,2018-09-05 20:00:00
4640,1.2549901828001336e-06,83.12,gen,0.0002891157559948382,0,200.00006111344564,84.72,load,70.0,84.72,83.12,58.75648,0,2018-09-05 20:30:00
4641,199.99995474762056,94.62,gen,-4.580448291316407e-05,0,299.99968948421946,84.52,load,70.0,84.52,94.62,55.39349,200.00035022920164,2018-09-05 21:00:00
4642,2.641884291074647e-07,84.06,gen,0.00012017130512268729,-299.99999914124487,0,88.82,gen,70.0,88.82,84.06,46.50028,499.9999939089382,2018-09-05 21:30:00
4643,2.0928965591957614e-07,65.17,gen,-0.0002680934614197104,0,299.99999854403984,80.33,load,70.0,80.33,65.17,35.00755,200.00011493899848,2018-09-05 22:00:00
4644,1.2751390898388824e-07,69.96,gen,0.0002453654539834091,0,299.9999985872331,83.05,load,70.0,83.05,69.96,39.96888,499.9998453895769,2018-09-05 22:30:00
4645,2.2376351897353792e-07,83.36,gen,0.0002679046609816937,-299.9999997521758,0,93.85,gen,70.0,93.85,83.36,50.31001,800.0000893422639,2018-09-05 23:00:00
4646,2.3737549682421033e-07,67.0,gen,-7.845930175460098e-05,0,99.99957398743716,84.27,load,70.0,84.27,67.0,33.40406,500.00035749474904,2018-09-05 23:30:00
4647,-2.0109994392342267e-08,74.0,gen,-0.00030373051656441233,-299.99995718962003,0,97.38,gen,70.0,97.38,74.0,30.0,599.9998530228844,2018-09-06
4648,1.0196341931258669e-07,54.79,gen,8.145348713543813e-05,-299.99959071044134,0,84.28,gen,63.0,84.28,54.79,29.269920000000003,299.9995921027478,2018-09-06 00:30:00
4649,3.0048080321198624e-08,41.0,gen,-3.658689865207742e-05,0,299.9999983923886,77.87,load,63.0,77.87,41.0,18.99,8.284579359951749e-05,2018-09-06 01:00:00
4650,5.044474125389831e-09,41.0,gen,-3.657439686691129e-05,0,299.9999999468634,75.28,load,63.0,75.28,41.0,18.99,300.00004465128353,2018-09-06 01:30:00
4651,1.5334636991654417e-08,41.0,gen,-3.6579541967604885e-05,0,299.999999971232,58.15,load,63.0,58.15,41.0,28.49,600.0000080237501,2018-09-06 02:00:00
4652,5.1716248228869116e-09,41.0,gen,-3.657446035973451e-05,-170.99997138544154,0,78.5,gen,63.0,78.5,41.0,23.98,899.9999714154401,2018-09-06 02:30:00
4653,3.837458440193461e-08,41.0,gen,-3.659106187139785e-05,0,300.00003161284616,76.15,load,63.0,76.15,41.0,26.96995,728.9999634555381,2018-09-06 03:00:00
4654,-5.130016161115671e-09,41.0,gen,-3.656930958478015e-05,0,4.005985224679176e-05,86.46,load,63.0,86.46,41.0,30.0,1028.9999584773225,2018-09-06 03:30:00
4655,3.440811413844861e-08,41.0,gen,-3.6589078591460486e-05,-299.99999369092734,0,96.87,gen,63.0,96.87,41.0,30.0,1028.9999619678651,2018-09-06 04:00:00
4656,-8.010116631989355e-08,41.0,gen,-3.653182406937276e-05,1.8152847097581307e-08,0,86.58,gen,63.0,86.58,41.0,23.98,728.9999316878592,2018-09-06 04:30:00
4657,-1.449837503596017e-07,41.0,gen,-3.6499382925964724e-05,0,300.00010302994053,85.55,load,63.0,85.55,41.0,30.0,728.9998951741879,2018-09-06 05:00:00
4658,-3.8857271107336685e-07,50.33,gen,-9.62888187139864e-05,0,2.82927348174489e-05,114.66,load,63.0,114.66,50.33,30.0,1028.9999617047456,2018-09-06 05:30:00
4659,-1.8639238818674908e-07,82.22,gen,-0.00015324083030604458,0,0.00010169574736826265,140.15,load,70.0,140.15,82.22,23.75,1028.9998937086616,2018-09-06 06:00:00
4660,1.0264188578636144e-08,69.45,gen,-0.0001007917477845046,-128.9998451067735,0,186.71,gen,70.0,186.71,69.45,70.0,1028.9998421635787,2018-09-06 06:30:00
4661,-7.0239765107206e-08,68.5,gen,-8.847241309791005e-05,-299.99996576808934,0,230.58,gen,70.0,230.58,68.5,85.86716,899.9998962650574,2018-09-06 07:00:00
4662,-1.1047682993887782e-07,68.0,gen,-8.428819966809132e-05,-299.9999217868351,0,228.11,gen,70.0,228.11,68.0,70.0,599.9998420245549,2018-09-06 07:30:00
